Epoch, training loss, validation loss, validation accuracy, ,,
532,1.830607,1.826972,0.617000, ,,
533,1.828781,1.825346,0.610000, ,,
534,1.826396,1.822934,0.584000, ,,
535,1.824573,1.821203,0.613000, ,,
536,1.822540,1.819129,0.618000, ,,
537,1.820509,1.817689,0.607000, ,,
538,1.818187,1.814751,0.604000, ,,
539,1.816587,1.812964,0.618000, ,,
540,1.813783,1.811047,0.623000, ,,
541,1.812006,1.808841,0.621000, ,,
542,1.809272,1.807050,0.604000, ,,
543,1.807488,1.805095,0.608000, ,,
544,1.804920,1.802373,0.611000, ,,
545,1.802721,1.800415,0.632000, ,,
546,1.800260,1.798435,0.610000, ,,
547,1.798070,1.796234,0.610000, ,,
548,1.795698,1.794028,0.618000, ,,
549,1.793326,1.791753,0.619000, ,,
550,1.790996,1.789410,0.617000, ,,
551,1.788888,1.786986,0.597000, ,,
552,1.785723,1.785031,0.619000, ,,
553,1.783713,1.782452,0.623000, ,,
554,1.781461,1.779907,0.609000, ,,
555,1.778691,1.778288,0.620000, ,,
556,1.776043,1.775574,0.620000, ,,
557,1.773193,1.772607,0.627000, ,,
558,1.770561,1.770715,0.627000, ,,
559,1.768214,1.767800,0.615000, ,,
560,1.765712,1.765375,0.623000, ,,
561,1.763426,1.763636,0.617000, ,,
562,1.759744,1.759945,0.621000, ,,
563,1.757072,1.757907,0.630000, ,,
564,1.754873,1.754676,0.619000, ,,
565,1.751905,1.752248,0.624000, ,,
566,1.748929,1.750033,0.612000, ,,
567,1.746027,1.747088,0.625000, ,,
568,1.742910,1.744546,0.643000, ,,
569,1.739816,1.741463,0.630000, ,,
570,1.736946,1.738449,0.622000, ,,
571,1.734120,1.735938,0.637000, ,,
572,1.731249,1.733844,0.637000, ,,
573,1.728182,1.730322,0.606000, ,,
574,1.724781,1.727208,0.635000, ,,
575,1.721652,1.724571,0.642000, ,,
576,1.719055,1.721343,0.631000, ,,
577,1.715751,1.718589,0.629000, ,,
578,1.712300,1.715098,0.628000, ,,
579,1.708637,1.712315,0.640000, ,,
580,1.706020,1.709284,0.629000, ,,
581,1.702200,1.705982,0.618000, ,,
582,1.699253,1.703140,0.630000, ,,
583,1.695529,1.699808,0.621000, ,,
584,1.691977,1.696717,0.641000, ,,
585,1.688867,1.693351,0.631000, ,,
586,1.684989,1.690443,0.627000, ,,
587,1.681888,1.686944,0.624000, ,,
588,1.678616,1.683394,0.638000, ,,
589,1.674791,1.680452,0.639000, ,,
590,1.670946,1.676770,0.654000, ,,
591,1.667098,1.673059,0.635000, ,,
592,1.663844,1.669479,0.636000, ,,
593,1.660234,1.666204,0.621000, ,,
594,1.656086,1.663081,0.649000, ,,
595,1.652406,1.659433,0.654000, ,,
596,1.648782,1.655432,0.625000, ,,
597,1.644680,1.652395,0.645000, ,,
598,1.641041,1.648243,0.644000, ,,
599,1.637125,1.645446,0.651000, ,,
600,1.633012,1.640552,0.639000, ,,
601,1.629245,1.637570,0.642000, ,,
602,1.625143,1.633780,0.647000, ,,
603,1.621091,1.629539,0.647000, ,,
604,1.617332,1.625669,0.631000, ,,
605,1.613188,1.622358,0.654000, ,,
606,1.608905,1.618191,0.648000, ,,
607,1.604958,1.614080,0.630000, ,,
608,1.600960,1.610208,0.646000, ,,
609,1.596743,1.606489,0.661000, ,,
610,1.592451,1.603002,0.643000, ,,
611,1.588228,1.598585,0.656000, ,,
612,1.584076,1.594469,0.642000, ,,
613,1.579827,1.590600,0.625000, ,,
614,1.575262,1.586724,0.660000, ,,
615,1.571100,1.582652,0.656000, ,,
616,1.566551,1.578232,0.650000, ,,
617,1.562315,1.573678,0.648000, ,,
618,1.557682,1.569925,0.640000, ,,
619,1.553378,1.565465,0.649000, ,,
620,1.549251,1.562009,0.665000, ,,
621,1.544302,1.557217,0.649000, ,,
622,1.539696,1.552787,0.649000, ,,
623,1.535224,1.548772,0.651000, ,,
624,1.530840,1.544653,0.663000, ,,
625,1.526367,1.540641,0.646000, ,,
626,1.522112,1.535378,0.649000, ,,
627,1.517045,1.532439,0.657000, ,,
628,1.512731,1.527689,0.655000, ,,
629,1.508269,1.522943,0.656000, ,,
